295	10.1093/bioinformatics/btr612
296	23815231
296	10.1186/1471-2105-14-S7-S11
297	24292361
298	25432719
298	10.1186/1471-2164-15-1039
299	21653513
299	10.1093/bioinformatics/btr316
300	21676201
301	24336645
301	10.1093/bioinformatics/btt682
302	24298272
302	10.3389/fimmu.2013.00358
303	24246037
303	10.1186/1471-2105-14-326
304	24252171
304	10.1186/1471-2105-14-331
305	21233167
305	10.1093/bioinformatics/btq713
306	22637570
306	10.1101/gr.137570.112
307	19668202
307	10.1038/nmeth.1363
308	22302574
309	24072733
309	10.1093/bioinformatics/btt556
310	22373054
310	10.1186/1471-2105-12-S14-S7
311	19675096
311	10.1093/bioinformatics/btp486
312	21666668
312	10.1038/nmeth.1628
313	22962449
313	10.1093/bioinformatics/bts378
316	21593131
317	22452995
317	10.1186/gb-2012-13-3-r22
318	20308636
318	10.1101/gr.102970.109
319	21715388
319	10.1093/nar/gkr506
320	19236709
320	10.1186/gb-2009-10-2-r23
321	19561018
321	10.1093/bioinformatics/btp394
322	24358278
322	10.1371/journal.pone.0083356
323	22179552
323	10.1038/nmeth.1810
324	20639544
324	10.1093/bioinformatics/btq293
325	21194472
325	10.1186/gb-2010-11-12-r128
326	23300804
326	10.1371/journal.pone.0052881
327	21994222
328	20529927
328	10.1093/bioinformatics/btq216
329	24124457
329	10.1371/journal.pone.0074825
330	22585873
330	10.1101/gr.138115.112
331	22474122
331	10.1093/bioinformatics/bts146
332	24172663
332	27507884
332	10.1186/gb-2013-14-10-r120
332	10.1093/nar/gkw695
333	21828086
333	10.1093/bioinformatics/btr462
334	23539306
335	22302147
335	10.1093/nar/gks003
336	22039209
337	20966003
338	20022973
338	10.1093/bioinformatics/btp693
339	19267900
339	10.1186/1471-2105-10-80
341	20805290
341	10.1101/gr.106344.110
342	23259578
342	10.1186/gb-2012-13-12-r120
343	21324876
343	10.1101/gr.114876.110
344	22155870
344	21081509
344	10.1093/bioinformatics/btr670
344	10.1093/bioinformatics/btq635
345	23275535
345	10.1093/nar/gks1363
346	21321017
346	10.1093/nar/gkr068
347	23047563
348	23926227
349	19657104
349	10.1101/gr.092981.109
350	21305028
350	10.1371/journal.pone.0016327
351	20718989
351	10.1186/1471-2105-11-432
352	19043412
352	10.1038/nmeth.1276
353	24192544
353	10.1093/bioinformatics/btt611
354	24170809
354	10.1093/nar/gkt992
355	22576177
356	21622957
356	10.1093/nar/gkr357
357	20478825
357	10.1093/nar/gkq392
358	24330401
358	10.1186/1471-2105-14-362
359	23831580
360	24300438
361	21515631
361	10.1093/nar/gkr247
362	22290409
363	23193297
363	10.1093/nar/gks1168
364	20801911
365	23778453
365	20478827
365	10.4161/rna.25193
365	10.1093/nar/gkq393
366	23044543
367	21976421
368	22914220
368	10.1093/bioinformatics/bts496
369	22628521
369	10.1093/bioinformatics/bts311
370	21896507
371	19880369
372	23700308
372	10.1093/nar/gkt426
373	18392026
374	23221645
374	10.1093/nar/gks1187
375	21775303
377	20591903
378	24048357
378	18453555
379	19821977
379	10.1186/1471-2105-10-328
380	21504621
380	10.1186/1471-2105-12-107
381	22609373
382	23775795
382	10.1093/nar/gkt485
383	23946503
384	23610128
384	10.1261/rna.035279.112
385	15980563
385	10.1093/nar/gki366
386	27899625
386	10.1093/nar/gkw1084
387	23946501
388	20809528
388	10.1002/humu.21349
389	22276777
389	10.1186/1471-2164-13-44
390	24292936
391	24163105
391	10.1093/nar/gkt1028
392	23630321
392	10.1093/nar/gkt291
393	23282032
393	10.1186/1471-2164-13-S8-S13
394	23281648
394	10.1186/1471-2164-13-S7-S16
395	23703208
395	10.1093/nar/gkt379
396	26612864
396	23193281
396	10.1093/nar/gkv1270
396	10.1093/nar/gks1246
397	25416803
397	10.1093/nar/gku1215
398	21435384
398	10.1016/j.gene.2011.03.005
400	17991681
400	10.1093/nar/gkm952
401	23708386
401	10.1038/nmeth.2489
402	18158296
402	10.1093/nar/gkm995
403	25378301
403	10.1093/nar/gku1104
404	23748953
404	10.1093/nar/gkt466
406	22720726
406	10.1186/1471-2105-13-140
407	14691535
407	10.1371/journal.pbio.0000060
408	18029362
408	10.1093/nar/gkm1012
409	18215311
409	10.1186/1471-2105-9-39
410	21791068
410	10.1186/1471-2105-12-300
411	15806104
412	17893677
413	23725466
413	10.1186/1471-2105-14-174
414	21622958
414	10.1093/nar/gkr319
415	23369107
415	10.1186/1471-2105-14-S2-S4
416	16845047
416	10.1093/nar/gkl243
417	22348024
417	10.1371/journal.pone.0030766
418	24013925
418	10.1093/bioinformatics/btt439
419	19692556
420	15652477
421	24135265
422	21736739
422	10.1186/1471-2105-12-277
423	18978777
423	10.1038/nbt.1505
424	22829625
425	19029915
425	10.1038/nbt.1508
426	23665773
426	10.1093/bioinformatics/btt200
427	24255646
428	20371496
429	23068444
429	10.1186/gb-2012-13-10-r98
430	24038469
430	10.1093/nar/gkt829
432	21245054
432	10.1093/bioinformatics/btq685
433	23300134
434	18555785
435	21554688
435	10.1186/1746-4811-7-11
436	20028542
436	10.1186/gb-2009-10-12-r142
437	24146601
437	10.1371/journal.pcbi.1003246
438	23672187
438	10.1111/gtc.12058
440	18599518
440	10.1093/bioinformatics/btn305
441	22912568
441	10.1371/journal.pcbi.1002638
442	22205509
443	24021381
443	10.1093/bioinformatics/btt524
444	20598134
444	10.1186/1471-2105-11-369
445	23844871
445	10.1186/gb-2013-14-4-r38
446	18798982
446	10.1186/gb-2008-9-9-r137
447	20375099
447	10.1093/nar/gkq217
448	23872977
450	23706083
450	10.1186/1471-2164-14-349
451	19639638
451	10.1002/prot.22501
452	23872976
453	19122651
453	10.1038/nbt.1518
454	23980024
454	10.1093/bioinformatics/btt470
455	20528864
456	24608116
456	10.1371/journal.pone.0089694
458	19160518
458	10.1038/nmeth.1246
459	21325299
459	10.1093/bioinformatics/btr030
460	21177645
460	10.1093/nar/gkq1287
461	19505939
461	10.1093/bioinformatics/btp340
462	20144209
462	10.1186/1471-2105-11-81
463	22130889
463	10.1007/978-1-61779-400-1_20
464	21226895
464	10.1186/1471-2105-12-15
465	21787385
465	10.1186/gb-2011-12-7-r67
466	21646344
466	10.1093/nar/gkr425
467	22424423
467	10.1186/gb-2012-13-3-r16
468	22156059
468	10.1093/nar/gkr1205
469	18667444
470	22057161
470	10.1093/bioinformatics/btr605
471	22217937
471	10.1038/nature10730
472	23762400
472	10.1371/journal.pone.0065598
473	21471015
473	10.1093/bioinformatics/btr165
474	24267901
474	10.1186/1471-2164-14-826
475	10698627
475	9788350
476	23873955
476	10.1093/nar/gkt627
477	23424137
478	21183585
478	10.1093/bioinformatics/btq707
479	23272209
479	10.1371/journal.pone.0052055
480	23282203
480	10.1186/1471-2164-13-S8-S18
481	23427986
482	18784119
482	10.1093/bioinformatics/btn480
483	20513432
483	10.1016/j.molcel.2010.05.004
484	25033408
484	23771147
484	10.1371/journal.pcbi.1003711
484	10.1093/nar/gkt519
485	24578403
485	23599922
486	23323883
486	10.1186/1471-2105-14-9
487	24162561
487	10.1093/bioinformatics/btt615
488	22973536
488	10.1534/g3.112.003202
489	23382538
489	10.1101/gr.139071.112
490	23748563
490	10.1093/nar/gkt448
491	21358819
491	10.1371/journal.pone.0016432
492	22836136
492	22156162
492	10.1093/nar/gkr1104
493	22784574
493	10.1186/1752-0509-5-S2-S3
494	23865838
494	10.1186/1471-2105-14-227
495	24039567
495	10.1371/journal.pcbi.1003214
496	17483517
496	17488758
496	12824370
496	10.1093/nar/gkm265
496	10.1093/bioinformatics/btm241
497	19458158
497	10.1093/nar/gkp335
498	23595148
498	10.1093/nar/gkt250
499	19061503
499	10.1186/1471-2105-9-523
500	21551136
500	10.1093/bioinformatics/btr279
501	21281468
501	10.1186/1471-2105-12-39
502	23193179
502	10.1101/gr.142067.112
503	22668788
503	10.1093/bioinformatics/bts329
504	22689767
504	10.1093/bioinformatics/bts206
505	19014516
505	10.1186/1471-2164-9-537
506	23335939
506	10.3389/fgene.2012.00320
509	23981350
509	10.1093/bioinformatics/btt449
510	23297036
510	10.1093/bioinformatics/bts719
511	21653521
512	23846748
513	23786769
513	10.1093/bioinformatics/btt348
514	19846608
514	10.1101/gr.098509.109
515	24263090
515	10.1038/nprot.2013.150
516	23758851
516	10.1186/1471-2105-14-188
517	23118738
517	10.3389/fgene.2012.00230
518	26608661
518	24071585
518	10.1186/s12864-015-2081-4
518	10.1093/nar/gkt850
520	25249628
520	10.1093/nar/gku846
521	22941365
521	10.1038/nmeth.2148
524	22923296
524	10.1093/bioinformatics/bts521
525	24069388
525	10.1371/journal.pone.0075146
526	20709693
526	10.1093/bioinformatics/btq466
527	27924033
527	10.1093/nar/gkw965
530	23193294
530	10.1093/nar/gks1165
531	18073188
531	16381970
531	10.1093/nar/gkm964
531	10.1093/nar/gkj131
533	23203885
533	10.1093/nar/gks1221
534	19884132
534	10.1093/nar/gkp910
535	27557773
537	26586801
537	23175603
537	10.1093/nar/gkv1249
537	10.1093/nar/gks1089
538	26531826
538	24194598
538	19906716
538	18006571
538	16381983
538	10.1093/nar/gkv1176
538	10.1093/nar/gkt997
538	10.1093/nar/gkp950
538	10.1093/nar/gkm955
538	10.1093/nar/gkj115
539	18971255
539	12519995
539	10.1093/nar/gkn839
541	16381846
541	10.1093/nar/gkj103
542	22140105
542	10.1093/nar/gkr1180
544	22943312
544	10.1186/1471-2105-13-220
545	18436575
545	16381825
545	12520026
545	10.1093/nar/gkj143
546	25378322
546	21037262
546	10.1093/nar/gku1045
546	10.1093/nar/gkq992
548	21059685
548	10.1093/nar/gkq1120
549	26542109
549	24792049
549	22800758
549	21177332
549	18842622
549	17148485
549	16922688
549	15980498
549	10.1186/1756-0381-5-7
549	10.1093/database/baq034
549	10.1093/nar/gkn709
549	10.1093/nar/gkl1006
549	10.1093/nar/gki395
551	15731212
552	18366738
552	10.1186/1471-2164-9-140
553	17392330
554	16551659
555	18987217
555	10.1104/pp.108.128579
556	19933159
557	9847208
558	17337525
558	10.1104/pp.107.095760
559	24219505
559	10.1186/1471-2105-14-321
560	27924042
560	10.1093/nar/gkw982
561	19858103
561	10.1093/nar/gkp805
562	16769687
563	20082720
563	10.1186/1471-2229-10-14
564	18221524
564	10.1186/1471-2105-9-53
565	23284086
565	10.1093/dnares/dss040
566	23929032
566	10.1093/bioinformatics/btt428
567	23685613
567	10.1093/nar/gkt421
568	23024010
568	10.1093/bioinformatics/bts569
569	23455476
569	10.1093/nar/gkt142
570	23589649
570	10.1093/bioinformatics/btt171
571	23434047
571	10.1016/j.gpb.2013.01.002
572	24064417
572	10.1093/bioinformatics/btt548
573	22155865
573	10.1093/bioinformatics/btr660
574	23034162
574	10.1186/gb-2012-13-10-r82
575	21493656
575	10.1093/bioinformatics/btr167
577	20031974
577	10.1093/bioinformatics/btp706
578	24206606
578	10.1186/1471-2164-14-774
579	19635165
579	10.1186/1471-2105-10-232
581	23034175
581	10.1186/gb-2012-13-10-r83
582	25326660
582	10.1186/1471-2105-15-337
583	24261665
583	10.1186/1471-2105-14-337
584	28039163
584	10.1093/bioinformatics/btw742
585	21724594
585	10.1093/bioinformatics/btr394
586	21092284
586	10.1186/1471-2105-11-572
587	23162053
587	19218350
588	18487274
588	10.1093/nar/gkn294
589	22155871
589	10.1093/bioinformatics/btr668
590	20562417
590	10.1093/bioinformatics/btq291
591	22784381
591	10.1186/gb-2012-13-7-r61
592	20459626
592	10.1186/1471-2105-11-230
593	24423865
593	10.1093/nar/gkt1373
594	25255082
594	10.1371/journal.pcbi.1003853
595	23598999
595	10.1093/nar/gkt242
596	22941633
596	10.1093/nar/gks829
597	17559516
598	23749987
598	10.1093/bioinformatics/btt332
599	22965123
599	10.1093/nar/gks830
600	23268441
600	10.1093/nar/gks1281
601	23936070
601	10.1371/journal.pone.0069666
602	18786255
602	10.1186/1471-2105-9-371
603	24324667
603	10.1371/journal.pone.0081148
604	21159174
604	10.1186/1756-0500-3-337
605	24627790
605	10.12688/f1000research.2-217.v1
606	23034086
606	10.1186/gb-2012-13-10-r87
607	23828043
607	10.1093/nar/gkt599
608	20959287
608	10.1093/nar/gkq716
609	23969133
609	10.1093/bioinformatics/btt459
610	24273245
612	22689387
612	10.1093/bioinformatics/bts337
613	24227674
613	10.1093/bioinformatics/btt650
614	18765822
614	10.1101/gr.080721.108
615	23587164
615	10.1186/2047-217X-1-3
616	22199384
617	21685051
617	10.1093/bioinformatics/btr356
618	20856582
618	10.1371/journal.pcbi.1000888
619	20457667
619	10.1093/bioinformatics/btq247
620	23658421
622	23735126
622	10.1186/1471-2105-14-S5-S10
623	21306990
623	10.1093/nar/gkr053
626	20639541
626	10.1093/bioinformatics/btq351
627	19297348
627	10.1093/bioinformatics/btp152
629	23629413
629	22127213
629	10.1038/nmeth.2440
629	10.1038/nmeth.1772
630	18434345
631	21565797
631	10.1093/nar/gkr312
632	23034089
632	10.1186/gb-2012-13-10-r96
633	19208250
633	10.1186/gb-2009-10-2-r14
634	22492641
635	23814184
635	20436461
635	10.1093/nar/gkt557
635	10.1038/nbt.1630
636	19804638
636	10.1186/gb-2009-10-10-r105
637	18579568
638	23632163
638	10.1093/nar/gkt342
650	22244497
650	10.1186/1756-0500-5-27
652	19907642
652	10.1371/journal.pone.0007767
653	19261174
653	22388286
653	10.1186/gb-2009-10-3-r25
653	10.1038/nmeth.1923
654	20080505
654	10.1093/bioinformatics/btp698
655	19307293
655	10.1261/rna.1473809
656	21645377
656	10.1186/1756-0500-4-171
657	19357099
657	10.1093/bioinformatics/btp236
658	24466273
658	10.1371/journal.pone.0086869
659	10.1109/MDAT.2013.2284198
660	24009693
660	10.1371/journal.pone.0072614
661	21586516
661	10.1093/bioinformatics/btr303
662	22084252
663	20739310
663	10.1093/bioinformatics/btq485
664	19861355
665	20147302
665	10.1093/bioinformatics/btq057
668	18714091
668	10.1101/gr.078212.108
669	24599324
669	10.1371/journal.pone.0090581
670	10.1007/978-3-642-04241-6_21
671	20676076
671	10.1038/nmeth0810-576
672	23975764
674	24142950
674	10.1093/bioinformatics/btt593
675	19675096
675	10.1093/bioinformatics/btp486
678	10.1101/060509
679	22923295
680	22962447
680	10.1145/1854776.1854801
681	19736251
681	10.1093/bioinformatics/btp533
682	21697132
682	10.1093/bioinformatics/btr325
683	24626854
684	18697769
684	10.1093/bioinformatics/btn429
685	21278192
688	22285832
688	19497933
690	11591649
690	10.1101/gr.194201
691	20980556
691	10.1101/gr.111120.110
692	20936175
692	10.1155/2010/708501
693	21672185
693	10.1186/1471-2105-12-163
697	10.1145/2389241.2389247
700	24532724
700	17710137
700	10.1371/journal.pone.0000737
704	20865519
705	18776909
705	10.1038/ng.237
709	17267432
711	15807904
711	10.1186/1471-2105-6-85
712	21209153
713	18296463
713	10.1093/bioinformatics/btn067
715	20132550
715	10.1186/1471-2105-11-74
717	19906825
717	10.1093/bioinformatics/btp624
719	18466620
719	10.1186/1471-2105-9-231
720	17234643
721	21884636
721	10.1186/2043-9113-1-20
722	18653518
724	22594998
724	10.1186/1471-2105-13-S7-S12
726	17846035
726	10.1093/bioinformatics/btm443
727	17468499
727	10.1093/nar/gkm257
728	20858232
728	10.1186/gb-2010-11-9-r92
729	18784189
729	18832372
729	10.1093/nar/gkn556
729	10.1093/nar/gkn641
730	17341461
730	10.1093/nar/gkm076
731	19420051
731	10.1093/bioinformatics/btp307
732	16267090
733	20525257
733	10.1186/1755-8794-3-21
735	17062589
736	19687029
736	10.1093/bioinformatics/btp488
737	19228802
738	16820431
739	20507915
739	10.1093/nar/gkq441
740	14960456
740	12538238
741	20733062
741	10.1093/bioinformatics/btq462
742	26122086
742	23620278
742	10.1186/s12864-015-1689-8
742	10.1093/nar/gkt293
743	15454413
744	15215429
744	10.1093/nar/gkh446
745	19014503
745	10.1186/gb-2008-9-11-r159
746	16321157
746	10.1186/1471-2105-6-287
747	17488846
747	10.1093/nar/gkm229
748	25897133
748	10.1093/nar/gkv384
749	19822003
749	12186655
749	10.1186/1471-2105-10-330
750	19455231
751	21999641
751	10.1186/1471-2164-12-507
753	19200358
753	14651856
753	10.1186/1471-2105-10-50
754	19808879
755	12824348
756	14734324
757	12691991
758	15588317
758	10.1186/1471-2105-5-195
759	22123740
759	10.1093/nar/gkr1110
760	16030072
762	12824347
763	19956698
763	10.1155/2008/420747
764	15088382
765	17543125
765	10.1186/1471-2105-8-179
766	12824346
766	11847086
767	11301307
768	16455749
769	15657102
770	18178591
770	10.1093/nar/gkm1075
771	11934741
773	21305015
773	20214778
773	16500939
773	10.1371/journal.pone.0016345
773	10.1186/1471-2105-11-121
774	15734774
776	14681485
776	10.1093/nar/gkh003
777	15980552
777	10.1093/nar/gki490
778	23563154
778	21071809
